type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,030552,元金2X統一0C購01,TW21Z0305528,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030553,中鴻統一0B購01,TW21Z0305536,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030554,中鴻統一0C購01,TW21Z0305544,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030555,華邦電統一0C購01,TW21Z0305551,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030556,威盛統一0C購01,TW21Z0305569,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030557,威盛統一0C購02,TW21Z0305577,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030558,南亞科統一0C購02,TW21Z0305585,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030559,南亞科統一0C購03,TW21Z0305593,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030560,長榮統一0C購03,TW21Z0305601,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030561,長榮統一11購01,TW21Z0305619,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030562,裕民統一0B購02,TW21Z0305627,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030563,華晶科統一0C購03,TW21Z0305635,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030564,華晶科統一11購01,TW21Z0305643,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030565,創意統一0C購01,TW21Z0305650,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030566,松翰統一0C購01,TW21Z0305668,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030567,惠特統一0C購02,TW21Z0305676,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030568,安普新統一0C購01,TW21Z0305684,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030569,台積電日盛12購01,TW21Z0305692,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030570,友達日盛0A購02,TW21Z0305700,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030571,彩晶日盛0C購01,TW21Z0305718,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030572,聯發科台新0A購01,TW21Z0305726,2021/04/09,上市,,RWSCCE
上市認購(售)權證,030573,滬深2X富邦0C購01,TW21Z0305734,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030574,仁寶富邦0C購01,TW21Z0305742,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030575,國巨富邦0B購02,TW21Z0305759,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030576,宏達電富邦0A購01,TW21Z0305767,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030577,日月光富邦0B購01,TW21Z0305775,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030578,中鴻元富0A購01,TW21Z0305783,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030579,致茂元富11購01,TW21Z0305791,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030580,聯發科元富0A購10,TW21Z0305809,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030581,聯發科元富11購09,TW21Z0305817,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030582,捷敏元富0A購01,TW21Z0305825,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030583,安普新元富0B購01,TW21Z0305833,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030584,巨大元富0A購01,TW21Z0305841,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030585,聚鼎康和0A購01,TW21Z0305858,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030586,T50正2元大11購01,TW21Z0305866,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030587,T50正2元大11購02,TW21Z0305874,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030588,T50反1元大11購03,TW21Z0305882,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030589,T50反1元大11購04,TW21Z0305890,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030590,A50正2元大0A購03,TW21Z0305908,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030591,臺指反元大11購03,TW21Z0305916,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030592,臺指反元大11購04,TW21Z0305924,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030593,美指2X元大0A購01,TW21Z0305932,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030594,元金2X元大0B購01,TW21Z0305940,2021/04/09,上市,,RWBCCA
上市認購(售)權證,030595,力山元大0C購01,TW21Z0305957,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030596,岱宇元大0A購02,TW21Z0305965,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030597,永豐餘元大0A購01,TW21Z0305973,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030598,東鋼元大0A購01,TW21Z0305981,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030599,東鋼元大0A購02,TW21Z0305999,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030600,大成鋼元大0A購03,TW21Z0306005,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030601,聯電元大0A購03,TW21Z0306013,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030602,仁寶元大0A購01,TW21Z0306021,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030603,廣宇元大12購01,TW21Z0306039,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030604,友訊元大0A購01,TW21Z0306047,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030605,華邦電元大0A購01,TW21Z0306054,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030606,華邦電元大12購01,TW21Z0306062,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030607,致茂元大0A購01,TW21Z0306070,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030608,南亞科元大0A購02,TW21Z0306088,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030609,南亞科元大0C購01,TW21Z0306096,2021/04/09,上市,,RWSCCA
上市認購(售)權證,03060X,元展55,TW15Z03060X3,2015/08/21,上市,,RWSCCE
上市認購(售)權證,030610,聯發科元大0A購07,TW21Z0306104,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030611,盟立元大0A購01,TW21Z0306112,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030612,宏達電元大0B購01,TW21Z0306120,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030613,長榮元大0A購08,TW21Z0306138,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030614,長榮元大0A購09,TW21Z0306146,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030615,長榮元大0A購10,TW21Z0306153,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030616,裕民元大0B購01,TW21Z0306161,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030617,東森元大0A購01,TW21Z0306179,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030618,萬海元大0A購02,TW21Z0306187,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030619,萬海元大0A購03,TW21Z0306195,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030620,長榮航元大0A購02,TW21Z0306203,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030621,華晶科元大0A購01,TW21Z0306211,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030622,華晶科元大0A購02,TW21Z0306229,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030623,景碩元大0C購01,TW21Z0306237,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030624,玉晶光元大11購01,TW21Z0306245,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030625,立積元大0A購05,TW21Z0306252,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030626,立積元大0B購02,TW21Z0306260,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030627,松翰元大0A購04,TW21Z0306278,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030628,彩晶元大0A購06,TW21Z0306286,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030629,彩晶元大0A購07,TW21Z0306294,2021/04/09,上市,,RWSCCA
上市認購(售)權證,03062F,恒指麥證09購01,TW21Z03062F8,2021/03/29,上市,,RWSCCE
上市認購(售)權證,030630,盛群元大0A購01,TW21Z0306302,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030631,台郡元大0C購01,TW21Z0306310,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030632,惠特元大0A購01,TW21Z0306328,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030633,惠特元大0A購02,TW21Z0306336,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030634,致新元大0A購01,TW21Z0306344,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030635,致新元大0A購02,TW21Z0306351,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030636,巨大元大0A購01,TW21Z0306369,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030637,潤泰新元大0A購02,TW21Z0306377,2021/04/09,上市,,RWSCCA
上市認購(售)權證,030638,滬深2X中信0B購02,TW21Z0306385,2021/04/12,上市,,RWBCCE
上市認購(售)權證,030639,聯發科中信12購01,TW21Z0306393,2021/04/12,上市,,RWSCCE
上市認購(售)權證,03063F,恒指麥證09購02,TW21Z03063F6,2021/03/29,上市,,RWSCCE
上市認購(售)權證,030640,長榮中信0A購02,TW21Z0306401,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030641,群創中信0B購07,TW21Z0306419,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030642,大成鋼日盛0A購02,TW21Z0306427,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030643,國巨日盛0A購02,TW21Z0306435,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030644,友達日盛0C購01,TW21Z0306443,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030645,聯發科日盛0A購02,TW21Z0306450,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030646,聯發科日盛0C購01,TW21Z0306468,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030647,聯發科日盛12購01,TW21Z0306476,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030648,聯發科日盛14購01,TW21Z0306484,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030649,聯詠日盛0A購02,TW21Z0306492,2021/04/12,上市,,RWSCCA
上市認購(售)權證,03064F,恒指麥證0C購01,TW21Z03064F4,2021/06/29,上市,,RWSCCE
上市認購(售)權證,03064X,元展59,TW15Z03064X5,2015/12/17,上市,,RWSCCE
上市認購(售)權證,030650,群創台新0A購01,TW21Z0306500,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030651,遠東新永豐0A購01,TW21Z0306518,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030652,亞德客永豐0A購01,TW21Z0306526,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030653,中鋼永豐0A購01,TW21Z0306534,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030654,東鋼永豐0A購01,TW21Z0306542,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030655,允強永豐0A購01,TW21Z0306559,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030656,南帝永豐0A購02,TW21Z0306567,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030657,友達永豐0A購01,TW21Z0306575,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030658,強茂永豐0A購01,TW21Z0306583,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030659,冠德永豐0A購01,TW21Z0306591,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030660,長榮永豐0A購03,TW21Z0306609,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030661,聯詠永豐0A購02,TW21Z0306617,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030662,智原永豐0A購01,TW21Z0306625,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030663,華晶科永豐0A購01,TW21Z0306633,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030664,群創永豐0A購04,TW21Z0306641,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030665,健策永豐0A購01,TW21Z0306658,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030666,貿聯永豐0A購01,TW21Z0306666,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030667,立積永豐0A購02,TW21Z0306674,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030668,彩晶永豐0A購01,TW21Z0306682,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030669,啟碁永豐0A購01,TW21Z0306690,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030670,復盛永豐0A購02,TW21Z0306708,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030671,惠特永豐0A購02,TW21Z0306716,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030672,T50反1國泰0C購01,TW21Z0306724,2021/04/12,上市,,RWBCCA
上市認購(售)權證,030673,榮成國泰0C購01,TW21Z0306732,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030674,中鴻國泰0C購01,TW21Z0306740,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030675,聯電國泰0C購01,TW21Z0306757,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030676,華新科國泰0C購01,TW21Z0306765,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030677,創意國泰0C購01,TW21Z0306773,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030678,申豐國泰0C購01,TW21Z0306781,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030679,台達化兆豐0A購01,TW21Z0306799,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030680,榮成兆豐0B購01,TW21Z0306807,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030681,中鋼兆豐0A購01,TW21Z0306815,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030682,國巨兆豐0A購03,TW21Z0306823,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030683,友訊兆豐0A購01,TW21Z0306831,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030684,瑞昱兆豐0B購01,TW21Z0306849,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030685,聯發科兆豐0A購01,TW21Z0306856,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030686,聯發科兆豐0A購02,TW21Z0306864,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030687,聯發科兆豐0A購03,TW21Z0306872,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030688,聯發科兆豐0A購04,TW21Z0306880,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030689,美食兆豐0A購01,TW21Z0306898,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030690,聯陽兆豐0B購01,TW21Z0306906,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030691,彩晶兆豐0A購02,TW21Z0306914,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030692,惠特兆豐0B購01,TW21Z0306922,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030693,華紙群益0A購01,TW21Z0306930,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030694,中鋼群益0B購01,TW21Z0306948,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030695,大成鋼群益0B購01,TW21Z0306955,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030696,南帝群益0B購05,TW21Z0306963,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030697,南帝群益0B購06,TW21Z0306971,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030698,為升群益0A購01,TW21Z0306989,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030699,中環群益0A購01,TW21Z0306997,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030700,矽統群益0B購01,TW21Z0307003,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030701,友達群益0A購01,TW21Z0307011,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030702,超豐群益0A購01,TW21Z0307029,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030703,長榮群益0C購03,TW21Z0307037,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030704,聯詠群益0A購03,TW21Z0307045,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030705,華晶科群益0B購01,TW21Z0307052,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030706,華晶科群益0C購01,TW21Z0307060,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030707,華晶科群益11購01,TW21Z0307078,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030708,京鼎群益0C購01,TW21Z0307086,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030709,群創群益0B購06,TW21Z0307094,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030710,群創群益0C購01,TW21Z0307102,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030711,貿聯群益0A購01,TW21Z0307110,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030712,科嘉群益0A購01,TW21Z0307128,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030713,帆宣群益0B購01,TW21Z0307136,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030714,申豐群益0C購01,TW21Z0307144,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030715,惠特群益0B購02,TW21Z0307151,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030716,上証2X元大0A購03,TW21Z0307169,2021/04/12,上市,,RWBCCA
上市認購(售)權證,030717,滬深2X元大0A購05,TW21Z0307177,2021/04/12,上市,,RWBCCA
上市認購(售)權證,030718,台聚元大0A購03,TW21Z0307185,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030719,新纖元大0A購01,TW21Z0307193,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030720,亞德客元大0B購01,TW21Z0307201,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030721,台玻元大0B購01,TW21Z0307219,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030722,正隆元大0A購01,TW21Z0307227,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030723,中鴻元大0A購03,TW21Z0307235,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030724,燁輝元大0A購01,TW21Z0307243,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030725,大成鋼元大0B購03,TW21Z0307250,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030726,正新元大0A購01,TW21Z0307268,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030727,聯電元大0A購04,TW21Z0307276,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030728,聯電元大0A購05,TW21Z0307284,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030729,廣宇元大0C購01,TW21Z0307292,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030730,台積電元大11購08,TW21Z0307300,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030731,旺宏元大0A購01,TW21Z0307318,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030732,旺宏元大0A購02,TW21Z0307326,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030733,凌陽元大0A購01,TW21Z0307334,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030734,南亞科元大0A購03,TW21Z0307342,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030735,南亞科元大0B購02,TW21Z0307359,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030736,南亞科元大11購02,TW21Z0307367,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030737,友達元大0A購03,TW21Z0307375,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030738,全新元大0A購01,TW21Z0307383,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030739,全新元大0A購02,TW21Z0307391,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030740,盟立元大0B購01,TW21Z0307409,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030741,強茂元大0C購01,TW21Z0307417,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030742,強茂元大11購01,TW21Z0307425,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030743,長榮元大0A購11,TW21Z0307433,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030744,長榮元大0A購12,TW21Z0307441,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030745,長榮元大11購02,TW21Z0307458,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030746,裕民元大0A購01,TW21Z0307466,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030747,台航元大0A購01,TW21Z0307474,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030748,和鑫元大0A購01,TW21Z0307482,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030749,華晶科元大0A購03,TW21Z0307490,2021/04/12,上市,,RWSCCA
上市認購(售)權證,03074X,元展69,TW16Z03074X3,2016/02/15,上市,,RWSCCE
上市認購(售)權證,030750,華晶科元大0B購01,TW21Z0307508,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030751,群創元大0A購07,TW21Z0307516,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030752,茂林元大0A購01,TW21Z0307524,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030753,彩晶元大0C購02,TW21Z0307532,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030754,嘉聯益元大0A購02,TW21Z0307540,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030755,嘉聯益元大0B購01,TW21Z0307557,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030756,力成元大0B購01,TW21Z0307565,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030757,安集元大0A購02,TW21Z0307573,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030758,大成鋼元富0A購01,TW21Z0307581,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030759,南帝元富0A購02,TW21Z0307599,2021/04/12,上市,,RWSCCA
上市認購(售)權證,03075X,元展70,TW16Z03075X0,2016/02/15,上市,,RWSCCE
上市認購(售)權證,030760,南帝元富11購01,TW21Z0307607,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030761,友達元富0A購01,TW21Z0307615,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030762,群創元富0A購05,TW21Z0307623,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030763,群創元富0A購06,TW21Z0307631,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030764,聯電康和0A購01,TW21Z0307649,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030765,台積電康和0A購04,TW21Z0307656,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030766,凌陽康和11購01,TW21Z0307664,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030767,友達康和0A購01,TW21Z0307672,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030768,長榮康和0A購01,TW21Z0307680,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030769,長榮康和0A購02,TW21Z0307698,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030770,創意康和0B購01,TW21Z0307706,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030771,群創康和0A購02,TW21Z0307714,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030772,台積電麥證11購03,TW21Z0307722,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030773,精英麥證0A購02,TW21Z0307730,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030774,凌陽麥證0A購02,TW21Z0307748,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030775,友達麥證0A購02,TW21Z0307755,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030776,長榮航麥證0C購01,TW21Z0307763,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030777,華晶科麥證0B購01,TW21Z0307771,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030778,創意麥證0A購01,TW21Z0307789,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030779,群創麥證0A購01,TW21Z0307797,2021/04/12,上市,,RWSCCE
上市認購(售)權證,030780,元金2X凱基0C購01,TW21Z0307805,2021/04/12,上市,,RWBCCA
上市認購(售)權證,030781,中鋼凱基0A購01,TW21Z0307813,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030782,中鴻凱基0B購01,TW21Z0307821,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030783,中鴻凱基12購01,TW21Z0307839,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030784,大成鋼凱基12購01,TW21Z0307847,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030785,新光鋼凱基0A購01,TW21Z0307854,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030786,南帝凱基0C購01,TW21Z0307862,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030787,南帝凱基12購01,TW21Z0307870,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030788,台達電凱基0A購02,TW21Z0307888,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030789,鴻海凱基0A購17,TW21Z0307896,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030790,鴻海凱基11購03,TW21Z0307904,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030791,台積電凱基0B購08,TW21Z0307912,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030792,台積電凱基0B購09,TW21Z0307920,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030793,瑞昱凱基0A購01,TW21Z0307938,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030794,威盛凱基0B購01,TW21Z0307946,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030795,南亞科凱基0A購02,TW21Z0307953,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030796,友達凱基0A購03,TW21Z0307961,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030797,聯發科凱基0A購05,TW21Z0307979,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030798,長榮凱基0A購08,TW21Z0307987,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030799,富邦金凱基0A購02,TW21Z0307995,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030800,大立光凱基0A購08,TW21Z0308001,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030801,華晶科凱基0B購01,TW21Z0308019,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030802,群創凱基0A購02,TW21Z0308027,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030803,牧德凱基0A購01,TW21Z0308035,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030804,立積凱基0A購03,TW21Z0308043,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030805,彩晶凱基0A購03,TW21Z0308050,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030806,臺股指凱基0A購10,TW21Z0308068,2021/04/12,上市,,RWICCE
上市認購(售)權證,030807,臺股指凱基0C購22,TW21Z0308076,2021/04/12,上市,,RWICCE
上市認購(售)權證,030808,大成鋼富邦0C購01,TW21Z0308084,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030809,台積電富邦11購01,TW21Z0308092,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030810,友達富邦0C購01,TW21Z0308100,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030811,長榮富邦11購01,TW21Z0308118,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030812,嘉晶富邦0A購01,TW21Z0308126,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030813,聯詠富邦0C購01,TW21Z0308134,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030814,群創富邦0A購02,TW21Z0308142,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030815,潤泰新富邦0C購01,TW21Z0308159,2021/04/12,上市,,RWSCCA
上市認購(售)權證,030816,中鋼構國泰0C購02,TW21Z0308167,2021/04/13,上市,,RWSCCA
上市認購(售)權證,030817,群創國泰0C購02,TW21Z0308175,2021/04/13,上市,,RWSCCA
上市認購(售)權證,030818,瑞祺國泰0C購01,TW21Z0308183,2021/04/13,上市,,RWSCCA
上市認購(售)權證,030819,台聚日盛0A購01,TW21Z0308191,2021/04/13,上市,,RWSCCA
